KANTON BERN	employs_vernacular_name	Wysserle
KANTON BERN	employs_vernacular_name	Wysserle
KANTON BERN	employs_vernacular_name	Wisserlen
KANTON BERN	employs_vernacular_name	Wisserlen
KANTON BERN	employs_vernacular_name	Wisserlen
KANTON BERN	employs_vernacular_name	Weisserie
KANTON BERN	employs_vernacular_name	Wysserle
KANTON BERN	employs_vernacular_name	Erlä
KANTON BERN	employs_vernacular_name	Edlä
KANTON BERN	employs_vernacular_name	Erle
KANTON BERN	employs_vernacular_name	Erle
KANTON AARGAU	employs_vernacular_name	Wiisserle
KANTON AARGAU	employs_vernacular_name	Erle
KANTON AARGAU	employs_vernacular_name	Wiisserle
KANTON AARGAU	employs_vernacular_name	Weisserie
KANTON AARGAU	employs_vernacular_name	Wissärle
KANTON LUZERN	employs_vernacular_name	Wisserle
KANTON SCHAFFHAUSEN	employs_vernacular_name	Erle
KANTON ZÜRICH	employs_vernacular_name	Wisserle
KANTON ZÜRICH	employs_vernacular_name	Wisserle
KANTON ZÜRICH	employs_vernacular_name	Wisserle
KANTON ZÜRICH	employs_vernacular_name	Erle
KANTON ZÜRICH	employs_vernacular_name	Erle
KANTON ZÜRICH	employs_vernacular_name	Wiisserle
KANTON ZÜRICH	employs_vernacular_name	Wiisserle
KANTON SCHWYZ	employs_vernacular_name	Wysserlä
KANTON SCHWYZ	employs_vernacular_name	Wiisserlä
KANTON SCHWYZ	employs_vernacular_name	Grau-Erlä
KANTON URI	employs_vernacular_name	Erlä
KANTON APPENZELL I.RH.	employs_vernacular_name	Eilä
KANTON ST. GALLEN	employs_vernacular_name	Grò
KANTON ST. GALLEN	employs_vernacular_name	Wyssärla
KANTON GRAUBÜNDEN	employs_vernacular_name	Erla
KANTON GRAUBÜNDEN	employs_vernacular_name	Erla
KANTON GRAUBÜNDEN	employs_vernacular_name	Wysserlä
KANTON GRAUBÜNDEN	employs_vernacular_name	Wisserlä
KANTON GRAUBÜNDEN	employs_vernacular_name	Erla
KANTON GRAUBÜNDEN	employs_vernacular_name	Valendas
KANTON GRAUBÜNDEN	employs_vernacular_name	Erla
KANTON GRAUBÜNDEN	employs_vernacular_name	Erlä
KANTON GRAUBÜNDEN	employs_vernacular_name	Erla
FÜRSTENTUM LIECHTENSTEIN	employs_vernacular_name	Wiss-Erla
FÜRSTENTUM LIECHTENSTEIN	employs_vernacular_name	Wiss-Erla
FÜRSTENTUM LIECHTENSTEIN	employs_vernacular_name	Ainus
KANTON BERN	employs_vernacular_name	Troosle
KANTON BERN	employs_vernacular_name	Drösle
KANTON BERN	employs_vernacular_name	Drösle
KANTON BERN	employs_vernacular_name	Droslen
KANTON BERN	employs_vernacular_name	Droslen
KANTON BERN	employs_vernacular_name	Droslen
KANTON BERN	employs_vernacular_name	Drösle
KANTON BERN	employs_vernacular_name	Droslä
KANTON WALLIS	employs_vernacular_name	Droosle
KANTON WALLIS	employs_vernacular_name	Droosle
KANTON UNTERWALDEN OB DEM WALD	employs_vernacular_name	Droslä
KANTON UNTERWALDEN OB DEM WALD	employs_vernacular_name	Droslä
KANTON UNTERWALDEN NID DEM WALD	employs_vernacular_name	Droslen
KANTON SCHWYZ	employs_vernacular_name	Ruesserlä
KANTON SCHWYZ	employs_vernacular_name	Truoserlä
KANTON URI	employs_vernacular_name	Drosslä
KANTON URI	employs_vernacular_name	Drosslä
KANTON ST. GALLEN	employs_vernacular_name	Tros
KANTON ST. GALLEN	employs_vernacular_name	Tros
KANTON ST. GALLEN	employs_vernacular_name	Trosa
KANTON ST. GALLEN	employs_vernacular_name	Trousa
KANTON ST. GALLEN	employs_vernacular_name	Trous
KANTON ST. GALLEN	employs_vernacular_name	Tros
KANTON GLARUS	employs_vernacular_name	Droos
KANTON GLARUS	employs_vernacular_name	Tros
KANTON GRAUBÜNDEN	employs_vernacular_name	Dross
KANTON GRAUBÜNDEN	employs_vernacular_name	Dros
KANTON GRAUBÜNDEN	employs_vernacular_name	Valendas
KANTON GRAUBÜNDEN	employs_vernacular_name	Troos
KANTON GRAUBÜNDEN	employs_vernacular_name	Valendas
KANTON GRAUBÜNDEN	employs_vernacular_name	Droosla
KANTON GRAUBÜNDEN	employs_vernacular_name	Dros
KANTON GRAUBÜNDEN	employs_vernacular_name	Dröslerne
KANTON GRAUBÜNDEN	employs_vernacular_name	Dros
KANTON APPENZELL A.RH.	employs_vernacular_name	Trossle
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Bez.
KANTON SOLOTHURN	employs_vernacular_name	Mischple
KANTON BERN	employs_vernacular_name	Flüebirli
KANTON BERN	employs_vernacular_name	Flööbiri
KANTON BERN	employs_vernacular_name	Felsebire
KANTON AARGAU	employs_vernacular_name	Felsebeeri
KANTON ZÜRICH	employs_vernacular_name	Felsebirne
KANTON ST. GALLEN	employs_vernacular_name	Mistla
KANTON GRAUBÜNDEN	employs_vernacular_name	Süätschgi
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Suurdorn
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Ärbsele
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Ärbsele
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Erbsele
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Erbsele
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Erbsele
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Suurbeeri
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Oschterholz
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Hasebrot
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Essigchrüegli
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Spitzbeeri
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Surdorn
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Berberitze
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Berberitze
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Erbsele
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Surdorn
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Ärbsele
KANTON SOLOTHURN	employs_vernacular_name	Berberitze
KANTON SOLOTHURN	employs_vernacular_name	Suurdorn
KANTON BERN	employs_vernacular_name	Erbsele
KANTON BERN	employs_vernacular_name	Erbsele
KANTON BERN	employs_vernacular_name	Erbsele
KANTON BERN	employs_vernacular_name	Berberitze
KANTON BERN	employs_vernacular_name	Berberitze
KANTON BERN	employs_vernacular_name	Berberitze
KANTON BERN	employs_vernacular_name	Berberize
KANTON BERN	employs_vernacular_name	Zandholz
KANTON BERN	employs_vernacular_name	Erbsellen
KANTON BERN	employs_vernacular_name	Erbsellen
KANTON BERN	employs_vernacular_name	Rächezaanholz
KANTON BERN	employs_vernacular_name	Berberize
KANTON BERN	employs_vernacular_name	Suurdorn
KANTON BERN	employs_vernacular_name	Berberitze
KANTON WALLIS	employs_vernacular_name	Schwiderbeer
KANTON WALLIS	employs_vernacular_name	Schwiderbeer
KANTON AARGAU	employs_vernacular_name	Berberitze
KANTON AARGAU	employs_vernacular_name	Suurdorn
KANTON AARGAU	employs_vernacular_name	Berberitze
KANTON AARGAU	employs_vernacular_name	Erbsele
KANTON AARGAU	employs_vernacular_name	Berberitze
KANTON AARGAU	employs_vernacular_name	Hasechrut
KANTON AARGAU	employs_vernacular_name	Wehdorn
KANTON AARGAU	employs_vernacular_name	Bärberize
KANTON AARGAU	employs_vernacular_name	Berberitze
KANTON LUZERN	employs_vernacular_name	Surbeeri
KANTON LUZERN	employs_vernacular_name	Surbeeri
KANTON LUZERN	employs_vernacular_name	Erbselädörn
KANTON LUZERN	employs_vernacular_name	Ibseläbeeri
KANTON LUZERN	employs_vernacular_name	Ibscheläbeeri
KANTON LUZERN	employs_vernacular_name	Ibscheläbeeri
KANTON LUZERN	employs_vernacular_name	Chrüzdorn
KANTON LUZERN	employs_vernacular_name	Berberizze
KANTON LUZERN	employs_vernacular_name	Berberize
KANTON LUZERN	employs_vernacular_name	Berberitze
KANTON UNTERWALDEN OB DEM WALD	employs_vernacular_name	Erbselä
KANTON UNTERWALDEN OB DEM WALD	employs_vernacular_name	Ibscheläbeeri
KANTON UNTERWALDEN OB DEM WALD	employs_vernacular_name	Rächäzinggäholz
KANTON UNTERWALDEN OB DEM WALD	employs_vernacular_name	Rächäzinggäholz
KANTON UNTERWALDEN NID DEM WALD	employs_vernacular_name	Erbseläbeeri
KANTON UNTERWALDEN NID DEM WALD	employs_vernacular_name	Ibselä
KANTON SCHAFFHAUSEN	employs_vernacular_name	Suurdorn
KANTON SCHAFFHAUSEN	employs_vernacular_name	Spitzbeeri
KANTON ZÜRICH	employs_vernacular_name	Geelholz
KANTON ZÜRICH	employs_vernacular_name	Gäälholz
KANTON ZÜRICH	employs_vernacular_name	Göörpsele
KANTON ZÜRICH	employs_vernacular_name	Ärbsele
KANTON ZÜRICH	employs_vernacular_name	Öbsele
KANTON ZÜRICH	employs_vernacular_name	Spiesstörn
KANTON ZÜRICH	employs_vernacular_name	Ryspitze
KANTON ZÜRICH	employs_vernacular_name	Bettlerchruud
KANTON ZÜRICH	employs_vernacular_name	Wyspitzbeeri
KANTON ZÜRICH	employs_vernacular_name	Wyspitzbeeritörn
KANTON ZÜRICH	employs_vernacular_name	rooti Tintebeeri
KANTON ZÜRICH	employs_vernacular_name	Berberize
KANTON ZÜRICH	employs_vernacular_name	Ürpselle
KANTON ZÜRICH	employs_vernacular_name	Surdorn
KANTON ZÜRICH	employs_vernacular_name	Berberize
KANTON ZÜRICH	employs_vernacular_name	Berberitze
KANTON ZÜRICH	employs_vernacular_name	Gäälholz
KANTON ZÜRICH	employs_vernacular_name	Berberitze
KANTON ZÜRICH	employs_vernacular_name	Iispitz
KANTON ZÜRICH	employs_vernacular_name	seeufer 67
KANTON SCHWYZ	employs_vernacular_name	Ibseläbeeri
KANTON SCHWYZ	employs_vernacular_name	Spitzbeeri
KANTON SCHWYZ	employs_vernacular_name	Spitzbeeri
KANTON SCHWYZ	employs_vernacular_name	Spitzbeeri
KANTON SCHWYZ	employs_vernacular_name	Spitzdoräbeeri
KANTON SCHWYZ	employs_vernacular_name	Berberitze
KANTON SCHWYZ	employs_vernacular_name	Spitzbeeri
KANTON SCHWYZ	employs_vernacular_name	Berberitzä
KANTON URI	employs_vernacular_name	Dornä
KANTON URI	employs_vernacular_name	Erbselä
KANTON URI	employs_vernacular_name	Erbseläbeeri
KANTON URI	employs_vernacular_name	Ibseläbeeri
KANTON URI	employs_vernacular_name	Ibscheläbeeri
KANTON THURGAU	employs_vernacular_name	Fässlichrut
KANTON THURGAU	employs_vernacular_name	Fässlistruch
KANTON THURGAU	employs_vernacular_name	Fässlistruch
KANTON THURGAU	employs_vernacular_name	Muttergotteschrut
KANTON THURGAU	employs_vernacular_name	Spitzbeeristruch
KANTON APPENZELL I.RH.	employs_vernacular_name	Sumötzli
KANTON ST. GALLEN	employs_vernacular_name	Spitzbeeri
KANTON ST. GALLEN	employs_vernacular_name	Spitzbeeri
KANTON ST. GALLEN	employs_vernacular_name	Surdorn
KANTON ST. GALLEN	employs_vernacular_name	Spitzbeeri
KANTON GLARUS	employs_vernacular_name	Spitzbeeri
KANTON GRAUBÜNDEN	employs_vernacular_name	Spitzberri
KANTON GRAUBÜNDEN	employs_vernacular_name	Spitzberri
KANTON GRAUBÜNDEN	employs_vernacular_name	Gäälhagel
KANTON GRAUBÜNDEN	employs_vernacular_name	Gäälhagel
KANTON GRAUBÜNDEN	employs_vernacular_name	Spitzbeeri
KANTON GRAUBÜNDEN	employs_vernacular_name	Gäälhagel
KANTON GRAUBÜNDEN	employs_vernacular_name	Spitzberi
KANTON GRAUBÜNDEN	employs_vernacular_name	Spitzbeeri
KANTON GRAUBÜNDEN	employs_vernacular_name	Spitzbeer
KANTON GRAUBÜNDEN	employs_vernacular_name	Gächagel
KANTON GRAUBÜNDEN	employs_vernacular_name	Spitzbeeri
KANTON GRAUBÜNDEN	employs_vernacular_name	Spitzberi
KANTON GRAUBÜNDEN	employs_vernacular_name	Schanfigg
KANTON GRAUBÜNDEN	employs_vernacular_name	Spitzberi
KANTON GRAUBÜNDEN	employs_vernacular_name	Gäälhagel
KANTON GRAUBÜNDEN	employs_vernacular_name	Spitzbeeri
KANTON GRAUBÜNDEN	employs_vernacular_name	Gäälhagel
FÜRSTENTUM LIECHTENSTEIN	employs_vernacular_name	Spitzbeer
FÜRSTENTUM LIECHTENSTEIN	employs_vernacular_name	Spitzbeer
FÜRSTENTUM LIECHTENSTEIN	employs_vernacular_name	Spitzbeer
FÜRSTENTUM LIECHTENSTEIN	employs_vernacular_name	Betula
KANTON BERN	employs_vernacular_name	Birke
KANTON BERN	employs_vernacular_name	Birch
KANTON BERN	employs_vernacular_name	Birche
KANTON BERN	employs_vernacular_name	Birche
KANTON BERN	employs_vernacular_name	Torfbirke
KANTON BERN	employs_vernacular_name	Byrch
KANTON AARGAU	employs_vernacular_name	Birche
KANTON AARGAU	employs_vernacular_name	Mägden,
KANTON AARGAU	employs_vernacular_name	Duftbirke
KANTON LUZERN	employs_vernacular_name	Birche
KANTON LUZERN	employs_vernacular_name	Birche
KANTON LUZERN	employs_vernacular_name	Birre
KANTON UNTERWALDEN OB DEM WALD	employs_vernacular_name	Birchä
KANTON UNTERWALDEN OB DEM WALD	employs_vernacular_name	Birchä
KANTON UNTERWALDEN OB DEM WALD	employs_vernacular_name	Bire
KANTON SCHAFFHAUSEN	employs_vernacular_name	Birke
KANTON ZÜRICH	employs_vernacular_name	Sumpfbirke
KANTON ZÜRICH	employs_vernacular_name	Birche
KANTON ZÜRICH	employs_vernacular_name	Birche
KANTON SCHWYZ	employs_vernacular_name	Ruchbirkä
KANTON SCHWYZ	employs_vernacular_name	Ruchbirkä
KANTON URI	employs_vernacular_name	Birkä
KANTON APPENZELL I.RH.	employs_vernacular_name	Böhhä
KANTON ST. GALLEN	employs_vernacular_name	Birka
KANTON GRAUBÜNDEN	employs_vernacular_name	Bircha
KANTON GRAUBÜNDEN	employs_vernacular_name	Bircha
KANTON GRAUBÜNDEN	employs_vernacular_name	Birkä
KANTON GRAUBÜNDEN	employs_vernacular_name	Birhä
KANTON GRAUBÜNDEN	employs_vernacular_name	Bircha
KANTON GRAUBÜNDEN	employs_vernacular_name	Birchä
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Birke
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Birche
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Birche
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Birke
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Birche
KANTON SOLOTHURN	employs_vernacular_name	Birke
KANTON BERN	employs_vernacular_name	Birche
KANTON BERN	employs_vernacular_name	Birke
KANTON BERN	employs_vernacular_name	Birch
KANTON BERN	employs_vernacular_name	Birche
KANTON BERN	employs_vernacular_name	Birche
KANTON BERN	employs_vernacular_name	Byrch
KANTON BERN	employs_vernacular_name	Biirkä
KANTON AARGAU	employs_vernacular_name	Birch
KANTON AARGAU	employs_vernacular_name	Birke
KANTON AARGAU	employs_vernacular_name	Birche
KANTON AARGAU	employs_vernacular_name	Birch
KANTON AARGAU	employs_vernacular_name	Birche
KANTON AARGAU	employs_vernacular_name	Mägden,
KANTON AARGAU	employs_vernacular_name	Birke
KANTON LUZERN	employs_vernacular_name	Birke
KANTON LUZERN	employs_vernacular_name	Birche
KANTON UNTERWALDEN OB DEM WALD	employs_vernacular_name	Harzerä
KANTON UNTERWALDEN OB DEM WALD	employs_vernacular_name	Harzerä
KANTON UNTERWALDEN NID DEM WALD	employs_vernacular_name	Birch
KANTON ZÜRICH	employs_vernacular_name	Birke
KANTON ZÜRICH	employs_vernacular_name	Birche
KANTON ZÜRICH	employs_vernacular_name	Birche
KANTON SCHWYZ	employs_vernacular_name	Birchä
KANTON SCHWYZ	employs_vernacular_name	Birkä
KANTON SCHWYZ	employs_vernacular_name	Birkä
KANTON URI	employs_vernacular_name	Birkä
KANTON URI	employs_vernacular_name	Birkä
KANTON TESSIN	employs_vernacular_name	Berchulti
KANTON APPENZELL A.RH.	employs_vernacular_name	Bilche
KANTON ST. GALLEN	employs_vernacular_name	Unter-Rheintal
KANTON ST. GALLEN	employs_vernacular_name	Werdenberg
KANTON ST. GALLEN	employs_vernacular_name	Sargans
KANTON ST. GALLEN	employs_vernacular_name	Toggenburg
KANTON ST. GALLEN	employs_vernacular_name	Vilters
KANTON ST. GALLEN	employs_vernacular_name	Meis
KANTON ST. GALLEN	employs_vernacular_name	Vättis
KANTON ST. GALLEN	employs_vernacular_name	Flums
KANTON ST. GALLEN	employs_vernacular_name	Berneck
KANTON ST. GALLEN	employs_vernacular_name	Wattwil
KANTON GRAUBÜNDEN	employs_vernacular_name	Luzein
KANTON GRAUBÜNDEN	employs_vernacular_name	St.
KANTON GRAUBÜNDEN	employs_vernacular_name	Seewis
KANTON GRAUBÜNDEN	employs_vernacular_name	Schiers
KANTON GRAUBÜNDEN	employs_vernacular_name	Valendas
KANTON GRAUBÜNDEN	employs_vernacular_name	Langwies
KANTON GRAUBÜNDEN	employs_vernacular_name	Mittel-Schanfigg
KANTON GRAUBÜNDEN	employs_vernacular_name	Obersaxen
KANTON GRAUBÜNDEN	employs_vernacular_name	Jenaz
KANTON GRAUBÜNDEN	employs_vernacular_name	Mastrils
KANTON GRAUBÜNDEN	employs_vernacular_name	Untervaz
FÜRSTENTUM LIECHTENSTEIN	employs_vernacular_name	Börha
FÜRSTENTUM LIECHTENSTEIN	employs_vernacular_name	Börcha
FÜRSTENTUM LIECHTENSTEIN	employs_vernacular_name	Bircha
FÜRSTENTUM LIECHTENSTEIN	employs_vernacular_name	Birka
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Buchs
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Buchs
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Bux
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Buchs
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Buchs
KANTON SOLOTHURN	employs_vernacular_name	Dörnach
KANTON SOLOTHURN	employs_vernacular_name	Olten-Gäu
KANTON BERN	employs_vernacular_name	Langenthal
KANTON BERN	employs_vernacular_name	Murten
KANTON BERN	employs_vernacular_name	Biel
KANTON BERN	employs_vernacular_name	Murten
KANTON BERN	employs_vernacular_name	Biel
KANTON BERN	employs_vernacular_name	Emmental
KANTON BERN	employs_vernacular_name	nördl. Seeland
KANTON BERN	employs_vernacular_name	Rüschegg
KANTON BERN	employs_vernacular_name	Kandersteg
KANTON AARGAU	employs_vernacular_name	Aarau
KANTON AARGAU	employs_vernacular_name	Brugg
KANTON AARGAU	employs_vernacular_name	Rheinfelden,
KANTON AARGAU	employs_vernacular_name	Möhlin
KANTON AARGAU	employs_vernacular_name	Kirchspiel
KANTON LUZERN	employs_vernacular_name	Buchs
KANTON LUZERN	employs_vernacular_name	Buchs
KANTON LUZERN	employs_vernacular_name	Bochs
KANTON SCHAFFHAUSEN	employs_vernacular_name	Buchs
KANTON SCHAFFHAUSEN	employs_vernacular_name	Gäälholz
KANTON SCHWYZ	employs_vernacular_name	Buchs
KANTON THURGAU	employs_vernacular_name	Buchs
KANTON ST. GALLEN	employs_vernacular_name	Buggs
KANTON ST. GALLEN	employs_vernacular_name	Walenstadt
KANTON ST. GALLEN	employs_vernacular_name	Buxboom
KANTON ST. GALLEN	employs_vernacular_name	Buxbäsa
KANTON GRAUBÜNDEN	employs_vernacular_name	Bux
KANTON GRAUBÜNDEN	employs_vernacular_name	Bux
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Hagebueche
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Hagebueche
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Hagebueche
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Bueche
KANTON SOLOTHURN	employs_vernacular_name	Hagebueche
KANTON SOLOTHURN	employs_vernacular_name	Hagelbueche
KANTON SOLOTHURN	employs_vernacular_name	Hagebueche
KANTON SOLOTHURN	employs_vernacular_name	Hagibueche
KANTON BERN	employs_vernacular_name	Hagebueche
KANTON BERN	employs_vernacular_name	Hagebuche
KANTON BERN	employs_vernacular_name	Hagebuche
KANTON BERN	employs_vernacular_name	Hagebuche
KANTON BERN	employs_vernacular_name	Hagebueche
KANTON BERN	employs_vernacular_name	Hagebuche
KANTON BERN	employs_vernacular_name	Wyssbueche
KANTON BERN	employs_vernacular_name	Hagbueche
KANTON BERN	employs_vernacular_name	Hagebueche
KANTON BERN	employs_vernacular_name	Hagebueche
KANTON BERN	employs_vernacular_name	Hagebueche
KANTON BERN	employs_vernacular_name	Hagebueche
KANTON BERN	employs_vernacular_name	Hagebuche
KANTON BERN	employs_vernacular_name	Hagebueche
KANTON BERN	employs_vernacular_name	Wyssbueche
KANTON BERN	employs_vernacular_name	Hagebueche
KANTON BERN	employs_vernacular_name	Hagäbuächä
KANTON AARGAU	employs_vernacular_name	Hagebueche
KANTON AARGAU	employs_vernacular_name	Hagebueche
KANTON AARGAU	employs_vernacular_name	Hagebueche
KANTON AARGAU	employs_vernacular_name	Hagebueche
KANTON AARGAU	employs_vernacular_name	Hagebuech
KANTON AARGAU	employs_vernacular_name	Hagebueche
KANTON AARGAU	employs_vernacular_name	Mägden,
KANTON AARGAU	employs_vernacular_name	Weissbuche
KANTON AARGAU	employs_vernacular_name	Hagebuche
KANTON AARGAU	employs_vernacular_name	Hagebuech
KANTON AARGAU	employs_vernacular_name	Hagebuech
KANTON AARGAU	employs_vernacular_name	Wyssbuech
KANTON AARGAU	employs_vernacular_name	Steibuche
KANTON AARGAU	employs_vernacular_name	Hagebueche
KANTON LUZERN	employs_vernacular_name	Hagbueche
KANTON LUZERN	employs_vernacular_name	Hagbuechä
KANTON LUZERN	employs_vernacular_name	Hagbuechä
KANTON LUZERN	employs_vernacular_name	Hagäbuechä
KANTON LUZERN	employs_vernacular_name	Hagäbuechä
KANTON LUZERN	employs_vernacular_name	Hagebueche
KANTON LUZERN	employs_vernacular_name	Hagebuech
KANTON LUZERN	employs_vernacular_name	Hagenbueche
KANTON LUZERN	employs_vernacular_name	Hagbuech
KANTON LUZERN	employs_vernacular_name	Hagebue
KANTON LUZERN	employs_vernacular_name	Hagebuech
KANTON LUZERN	employs_vernacular_name	Hagebueche
KANTON UNTERWALDEN OB DEM WALD	employs_vernacular_name	Hagäbuächä
KANTON SCHAFFHAUSEN	employs_vernacular_name	Hagebuech
KANTON ZÜRICH	employs_vernacular_name	Hagebueche
KANTON ZÜRICH	employs_vernacular_name	Hagebueche
KANTON ZÜRICH	employs_vernacular_name	Hagebuche
KANTON ZÜRICH	employs_vernacular_name	Hagebuche
KANTON ZÜRICH	employs_vernacular_name	Hagebueche
KANTON ZÜRICH	employs_vernacular_name	Hagebuche
KANTON ZÜRICH	employs_vernacular_name	Hagebuche
KANTON ZÜRICH	employs_vernacular_name	Hagebuche
KANTON ZÜRICH	employs_vernacular_name	Waisbuche
KANTON ZÜRICH	employs_vernacular_name	Hagebueche
KANTON ZÜRICH	employs_vernacular_name	Hagebueche
KANTON SCHWYZ	employs_vernacular_name	Hagbuechä
KANTON SCHWYZ	employs_vernacular_name	Hagbuechä
KANTON SCHWYZ	employs_vernacular_name	Hagelbuechä
KANTON SCHWYZ	employs_vernacular_name	Hagebuechä
KANTON SCHWYZ	employs_vernacular_name	Hage-Buchä
KANTON SCHWYZ	employs_vernacular_name	Hagebuoch
KANTON THURGAU	employs_vernacular_name	Hagebueche
KANTON ST. GALLEN	employs_vernacular_name	Hagabuacha
KANTON ST. GALLEN	employs_vernacular_name	Hagebuche
KANTON ST. GALLEN	employs_vernacular_name	Hagebuchä
KANTON ST. GALLEN	employs_vernacular_name	Hagebuche
KANTON ST. GALLEN	employs_vernacular_name	Bad
KANTON ST. GALLEN	employs_vernacular_name	Hagabuacha
KANTON GLARUS	employs_vernacular_name	Hagebueche
KANTON GLARUS	employs_vernacular_name	Hagebuechä
FÜRSTENTUM LIECHTENSTEIN	employs_vernacular_name	Hagabuacha
FÜRSTENTUM LIECHTENSTEIN	employs_vernacular_name	Hagabuacha
FÜRSTENTUM LIECHTENSTEIN	employs_vernacular_name	Castanea
KANTON BERN	employs_vernacular_name	zahmi Cheschtele
KANTON BERN	employs_vernacular_name	rächti Chestele
KANTON BERN	employs_vernacular_name	zahmi Cheschti
KANTON BERN	employs_vernacular_name	Langenthal
KANTON BERN	employs_vernacular_name	Langenthal
KANTON BERN	employs_vernacular_name	Murten
KANTON BERN	employs_vernacular_name	Büren
KANTON BERN	employs_vernacular_name	Büren
KANTON BERN	employs_vernacular_name	Büren
KANTON BERN	employs_vernacular_name	Emmental
KANTON BERN	employs_vernacular_name	Emmental
KANTON BERN	employs_vernacular_name	Beatenberg
KANTON BERN	employs_vernacular_name	Rüschegg
KANTON BERN	employs_vernacular_name	Emmental
KANTON BERN	employs_vernacular_name	Kandertal
KANTON AARGAU	employs_vernacular_name	zahmi Cheschtene
KANTON AARGAU	employs_vernacular_name	zaami Chestene
KANTON AARGAU	employs_vernacular_name	zaami Cheschtene
KANTON LUZERN	employs_vernacular_name	Aarau
KANTON LUZERN	employs_vernacular_name	Fricktal
KANTON LUZERN	employs_vernacular_name	Aarau
KANTON LUZERN	employs_vernacular_name	Lenzburg
KANTON LUZERN	employs_vernacular_name	Freiamt
KANTON LUZERN	employs_vernacular_name	Kirchspiel
KANTON LUZERN	employs_vernacular_name	Rigi
KANTON LUZERN	employs_vernacular_name	Horw
KANTON SCHAFFHAUSEN	employs_vernacular_name	echti Kastanie
KANTON ZÜRICH	employs_vernacular_name	Chestene
KANTON ZÜRICH	employs_vernacular_name	Maronibaum
KANTON ZÜRICH	employs_vernacular_name	zahme Kastanie
KANTON ZÜRICH	employs_vernacular_name	Marronibaum
KANTON ZÜRICH	employs_vernacular_name	zahmi Kaschtanie
KANTON ZÜRICH	employs_vernacular_name	zahmi Kaschtanie
KANTON ZÜRICH	employs_vernacular_name	zahmi Cheschtenen
KANTON ZÜRICH	employs_vernacular_name	zahmi Cheschtenen
KANTON ZÜRICH	employs_vernacular_name	Maronibaum
KANTON SCHWYZ	employs_vernacular_name	Kastanie
KANTON URI	employs_vernacular_name	GurtnellenCheschtänäbäim
KANTON THURGAU	employs_vernacular_name	Kastanie
KANTON ST. GALLEN	employs_vernacular_name	Keschnäbaum
KANTON ST. GALLEN	employs_vernacular_name	Maronibaum
KANTON ST. GALLEN	employs_vernacular_name	Marabaum
KANTON ST. GALLEN	employs_vernacular_name	Cheschnä
KANTON ST. GALLEN	employs_vernacular_name	Cheschnä
KANTON ST. GALLEN	employs_vernacular_name	Cheschdana
KANTON ST. GALLEN	employs_vernacular_name	Cheschnä
KANTON ST. GALLEN	employs_vernacular_name	Walenstadt
KANTON ST. GALLEN	employs_vernacular_name	Mara
KANTON GLARUS	employs_vernacular_name	Glarus
KANTON GRAUBÜNDEN	employs_vernacular_name	Chestänä
KANTON GRAUBÜNDEN	employs_vernacular_name	Cheschtänä
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Liene
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Niele
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Jele
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Jele
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Niele
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Niele
KANTON BASEL-LANDSCHAFT	employs_vernacular_name	Jele
KANTON SOLOTHURN	employs_vernacular_name	Jele
KANTON SOLOTHURN	employs_vernacular_name	Liene
KANTON SOLOTHURN	employs_vernacular_name	Niële
KANTON BERN	employs_vernacular_name	Niele
